,Area,Item,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,hg/ha_yield
9349,Greece,Sweet potatoes,1994,652,6341,18.47,207442
9350,Greece,Wheat,1994,652,6341,18.47,27510
9351,Greece,Maize,1995,652,6663,17.82,100563
9352,Greece,Potatoes,1995,652,6663,17.82,200585
9353,Greece,"Rice, paddy",1995,652,6663,17.82,81057
9354,Greece,Sorghum,1995,652,6663,17.82,37299
9355,Greece,Soybeans,1995,652,6663,17.82,20000
9356,Greece,Sweet potatoes,1995,652,6663,17.82,146082
9357,Greece,Wheat,1995,652,6663,17.82,26341
9358,Greece,Maize,1996,652,7296,17.46,99314
9359,Greece,Potatoes,1996,652,7296,17.46,200578
9360,Greece,"Rice, paddy",1996,652,7296,17.46,77561
9361,Greece,Sorghum,1996,652,7296,17.46,36635
9362,Greece,Soybeans,1996,652,7296,17.46,22376
9363,Greece,Sweet potatoes,1996,652,7296,17.46,159367
9364,Greece,Wheat,1996,652,7296,17.46,24149
9365,Greece,Maize,1997,652,9223,17.35,104030
9366,Greece,Potatoes,1997,652,9223,17.35,191769
9367,Greece,"Rice, paddy",1997,652,9223,17.35,74739
9368,Greece,Sorghum,1997,652,9223,17.35,22680
9369,Greece,Soybeans,1997,652,9223,17.35,22651
9370,Greece,Sweet potatoes,1997,652,9223,17.35,126837
9371,Greece,Wheat,1997,652,9223,17.35,24172
9372,Greece,Maize,1998,652,10702,18.15,88247
9373,Greece,Potatoes,1998,652,10702,18.15,202472
9374,Greece,"Rice, paddy",1998,652,10702,18.15,72195
9375,Greece,Sorghum,1998,652,10702,18.15,19251
9376,Greece,Soybeans,1998,652,10702,18.15,23611
9377,Greece,Sweet potatoes,1998,652,10702,18.15,130777
9378,Greece,Wheat,1998,652,10702,18.15,24379
9379,Greece,Maize,1999,652,9635,18.82,95128
9380,Greece,Potatoes,1999,652,9635,18.82,199050
9381,Greece,"Rice, paddy",1999,652,9635,18.82,73028
9382,Greece,Sorghum,1999,652,9635,18.82,33852
9383,Greece,Soybeans,1999,652,9635,18.82,15645
9384,Greece,Sweet potatoes,1999,652,9635,18.82,184298
9385,Greece,Wheat,1999,652,9635,18.82,23910
9386,Greece,Maize,2000,652,10627,18.2,96708
9387,Greece,Potatoes,2000,652,10627,18.2,207228
9388,Greece,"Rice, paddy",2000,652,10627,18.2,70098
9389,Greece,Sorghum,2000,652,10627,18.2,21021
9390,Greece,Soybeans,2000,652,10627,18.2,17429
9391,Greece,Sweet potatoes,2000,652,10627,18.2,153007
9392,Greece,Wheat,2000,652,10627,18.2,26666
9393,Greece,Maize,2001,652,10725,18.67,103463
9394,Greece,Potatoes,2001,652,10725,18.67,204626
9395,Greece,"Rice, paddy",2001,652,10725,18.67,71151
9396,Greece,Sorghum,2001,652,10725,18.67,35212
9397,Greece,Soybeans,2001,652,10725,18.67,16404
9398,Greece,Sweet potatoes,2001,652,10725,18.67,176963
9399,Greece,Wheat,2001,652,10725,18.67,25096
9400,Greece,Maize,2002,652,11852,18.33,99544
9401,Greece,Potatoes,2002,652,11852,18.33,193885
9402,Greece,"Rice, paddy",2002,652,11852,18.33,73683
9403,Greece,Sorghum,2002,652,11852,18.33,31008
9404,Greece,Soybeans,2002,652,11852,18.33,19730
9405,Greece,Sweet potatoes,2002,652,11852,18.33,186335
9406,Greece,Wheat,2002,652,11852,18.33,23432
9407,Greece,Maize,2004,652,11594,18.07,101088
9408,Greece,Potatoes,2004,652,11594,18.07,202638
9409,Greece,"Rice, paddy",2004,652,11594,18.07,71038
9410,Greece,Sorghum,2004,652,11594,18.07,16230
9411,Greece,Soybeans,2004,652,11594,18.07,1265
9412,Greece,Sweet potatoes,2004,652,11594,18.07,205463
9413,Greece,Wheat,2004,652,11594,18.07,24757
9414,Greece,Maize,2005,652,12083,17.91,103033
9415,Greece,Potatoes,2005,652,12083,17.91,200680
9416,Greece,"Rice, paddy",2005,652,12083,17.91,74059
9417,Greece,Sorghum,2005,652,12083,17.91,13554
9418,Greece,Soybeans,2005,652,12083,17.91,3716
9419,Greece,Sweet potatoes,2005,652,12083,17.91,186025
9420,Greece,Wheat,2005,652,12083,17.91,24058
9421,Greece,Maize,2006,652,7505.3,17.78,101383
9422,Greece,Potatoes,2006,652,7505.3,17.78,198412
9423,Greece,"Rice, paddy",2006,652,7505.3,17.78,77137
9424,Greece,Sorghum,2006,652,7505.3,17.78,16446
9425,Greece,Soybeans,2006,652,7505.3,17.78,21491
9426,Greece,Sweet potatoes,2006,652,7505.3,17.78,186165
9427,Greece,Wheat,2006,652,7505.3,17.78,22859
9428,Greece,Maize,2007,652,7345.7,18.67,100223
9429,Greece,Potatoes,2007,652,7345.7,18.67,206388
9430,Greece,"Rice, paddy",2007,652,7345.7,18.67,76337
9431,Greece,Sorghum,2007,652,7345.7,18.67,11533
9432,Greece,Soybeans,2007,652,7345.7,18.67,21121
9433,Greece,Sweet potatoes,2007,652,7345.7,18.67,214260
9434,Greece,Wheat,2007,652,7345.7,18.67,22353
9435,Greece,Maize,2008,652,5130.8,18.61,104810
9436,Greece,Potatoes,2008,652,5130.8,18.61,201148
9437,Greece,"Rice, paddy",2008,652,5130.8,18.61,73731
9438,Greece,Sorghum,2008,652,5130.8,18.61,10635
9439,Greece,Soybeans,2008,652,5130.8,18.61,3684
9440,Greece,Sweet potatoes,2008,652,5130.8,18.61,211841
9441,Greece,Wheat,2008,652,5130.8,18.61,27769
9442,Greece,Maize,2009,652,3404.4,18.52,104326
9443,Greece,Potatoes,2009,652,3404.4,18.52,207007
9444,Greece,"Rice, paddy",2009,652,3404.4,18.52,76682
9445,Greece,Sorghum,2009,652,3404.4,18.52,21040
9446,Greece,Soybeans,2009,652,3404.4,18.52,19920
9447,Greece,Sweet potatoes,2009,652,3404.4,18.52,204975
9448,Greece,Wheat,2009,652,3404.4,18.52,27436
9449,Greece,Maize,2010,652,5607.7,19.3,103818
9450,Greece,Potatoes,2010,652,5607.7,19.3,206835
9451,Greece,"Rice, paddy",2010,652,5607.7,19.3,69283
9452,Greece,Sorghum,2010,652,5607.7,19.3,16082
9453,Greece,Soybeans,2010,652,5607.7,19.3,27089
9454,Greece,Sweet potatoes,2010,652,5607.7,19.3,215419
9455,Greece,Wheat,2010,652,5607.7,19.3,26044
9456,Greece,Maize,2011,652,8189.8,17.67,107069
9457,Greece,Potatoes,2011,652,8189.8,17.67,202160
9458,Greece,"Rice, paddy",2011,652,8189.8,17.67,81086
9459,Greece,Sorghum,2011,652,8189.8,17.67,7930
9460,Greece,Soybeans,2011,652,8189.8,17.67,25449
9461,Greece,Sweet potatoes,2011,652,8189.8,17.67,197379
9462,Greece,Wheat,2011,652,8189.8,17.67,27004
9463,Greece,Maize,2012,652,8002.2,18.82,104559
9464,Greece,Potatoes,2012,652,8002.2,18.82,199165
9465,Greece,"Rice, paddy",2012,652,8002.2,18.82,74926
9466,Greece,Sorghum,2012,652,8002.2,18.82,14311
9467,Greece,Soybeans,2012,652,8002.2,18.82,25983
9468,Greece,Sweet potatoes,2012,652,8002.2,18.82,199034
9469,Greece,Wheat,2012,652,8002.2,18.82,26650
9470,Greece,Maize,2013,652,8081.72,19.36,106689
9471,Greece,Potatoes,2013,652,8081.72,19.36,206787
9472,Greece,"Rice, paddy",2013,652,8081.72,19.36,83964
9473,Greece,Sorghum,2013,652,8081.72,19.36,26357
9474,Greece,Soybeans,2013,652,8081.72,19.36,27376
9475,Greece,Sweet potatoes,2013,652,8081.72,19.36,221642
9476,Greece,Wheat,2013,652,8081.72,19.36,27777
9477,Guatemala,Cassava,1990,1996,12004.33,19.64,31400
9478,Guatemala,Maize,1990,1996,12004.33,19.64,20052
9479,Guatemala,Plantains and others,1990,1996,12004.33,19.64,394286
9480,Guatemala,Potatoes,1990,1996,12004.33,19.64,210685
9481,Guatemala,"Rice, paddy",1990,1996,12004.33,19.64,31111
9482,Guatemala,Sorghum,1990,1996,12004.33,19.64,16237
9483,Guatemala,Soybeans,1990,1996,12004.33,19.64,26288
9484,Guatemala,Wheat,1990,1996,12004.33,19.64,19983
9485,Guatemala,Cassava,1991,1996,12004.33,19.91,29167
9486,Guatemala,Maize,1991,1996,12004.33,19.91,18442
9487,Guatemala,Plantains and others,1991,1996,12004.33,19.91,411910
9488,Guatemala,Potatoes,1991,1996,12004.33,19.91,207137
9489,Guatemala,"Rice, paddy",1991,1996,12004.33,19.91,28745
9490,Guatemala,Sorghum,1991,1996,12004.33,19.91,11759
9491,Guatemala,Soybeans,1991,1996,12004.33,19.91,26283
9492,Guatemala,Wheat,1991,1996,12004.33,19.91,20124
9493,Guatemala,Cassava,1992,1996,12004.33,19.89,31957
9494,Guatemala,Maize,1992,1996,12004.33,19.89,18831
9495,Guatemala,Plantains and others,1992,1996,12004.33,19.89,418505
9496,Guatemala,Potatoes,1992,1996,12004.33,19.89,204371
9497,Guatemala,"Rice, paddy",1992,1996,12004.33,19.89,26021
9498,Guatemala,Sorghum,1992,1996,12004.33,19.89,12008
9499,Guatemala,Soybeans,1992,1996,12004.33,19.89,25441
9500,Guatemala,Wheat,1992,1996,12004.33,19.89,20000
9501,Guatemala,Cassava,1993,1996,12004.33,19.85,31806
9502,Guatemala,Maize,1993,1996,12004.33,19.85,18506
9503,Guatemala,Plantains and others,1993,1996,12004.33,19.85,418505
9504,Guatemala,Potatoes,1993,1996,12004.33,19.85,207000
9505,Guatemala,"Rice, paddy",1993,1996,12004.33,19.85,27338
9506,Guatemala,Sorghum,1993,1996,12004.33,19.85,11691
9507,Guatemala,Soybeans,1993,1996,12004.33,19.85,28902
9508,Guatemala,Sweet potatoes,1993,1996,12004.33,19.85,62500
9509,Guatemala,Wheat,1993,1996,12004.33,19.85,19924
9510,Guatemala,Cassava,1994,1996,12004.33,20.08,32084
9511,Guatemala,Maize,1994,1996,12004.33,20.08,19569
9512,Guatemala,Plantains and others,1994,1996,12004.33,20.08,418505
9513,Guatemala,Potatoes,1994,1996,12004.33,20.08,208248
9514,Guatemala,"Rice, paddy",1994,1996,12004.33,20.08,30022
9515,Guatemala,Sorghum,1994,1996,12004.33,20.08,8355
9516,Guatemala,Soybeans,1994,1996,12004.33,20.08,28389
9517,Guatemala,Sweet potatoes,1994,1996,12004.33,20.08,66667
9518,Guatemala,Wheat,1994,1996,12004.33,20.08,21025
9519,Guatemala,Cassava,1995,1996,12004.33,19.98,32084
9520,Guatemala,Maize,1995,1996,12004.33,19.98,19436
9521,Guatemala,Plantains and others,1995,1996,12004.33,19.98,414079
9522,Guatemala,Potatoes,1995,1996,12004.33,19.98,207000
9523,Guatemala,"Rice, paddy",1995,1996,12004.33,19.98,27877
9524,Guatemala,Sorghum,1995,1996,12004.33,19.98,11610
9525,Guatemala,Soybeans,1995,1996,12004.33,19.98,27692
9526,Guatemala,Sweet potatoes,1995,1996,12004.33,19.98,62500
9527,Guatemala,Wheat,1995,1996,12004.33,19.98,20987
9528,Guatemala,Cassava,1996,1996,12004.33,19.48,31918
9529,Guatemala,Maize,1996,1996,12004.33,19.48,18201
9530,Guatemala,Plantains and others,1996,1996,12004.33,19.48,394286
9531,Guatemala,Potatoes,1996,1996,12004.33,19.48,209629
9532,Guatemala,"Rice, paddy",1996,1996,12004.33,19.48,18086
9533,Guatemala,Sorghum,1996,1996,12004.33,19.48,11846
9534,Guatemala,Soybeans,1996,1996,12004.33,19.48,27617
9535,Guatemala,Sweet potatoes,1996,1996,12004.33,19.48,62500
9536,Guatemala,Wheat,1996,1996,12004.33,19.48,21020
9537,Guatemala,Cassava,1997,1996,11419.53,20.16,31918
9538,Guatemala,Maize,1997,1996,11419.53,20.16,14942
9539,Guatemala,Plantains and others,1997,1996,11419.53,20.16,381003
9540,Guatemala,Potatoes,1997,1996,11419.53,20.16,212213
9541,Guatemala,"Rice, paddy",1997,1996,11419.53,20.16,18548
9542,Guatemala,Sorghum,1997,1996,11419.53,20.16,11825
9543,Guatemala,Soybeans,1997,1996,11419.53,20.16,27600
9544,Guatemala,Sweet potatoes,1997,1996,11419.53,20.16,66667
9545,Guatemala,Wheat,1997,1996,11419.53,20.16,20408
9546,Guatemala,Cassava,1998,1996,10834.74,20.36,28235
9547,Guatemala,Maize,1998,1996,10834.74,20.36,16994
9548,Guatemala,Plantains and others,1998,1996,10834.74,20.36,381146
9549,Guatemala,Potatoes,1998,1996,10834.74,20.36,213250
9550,Guatemala,"Rice, paddy",1998,1996,10834.74,20.36,22581
9551,Guatemala,Sorghum,1998,1996,10834.74,20.36,11699
9552,Guatemala,Soybeans,1998,1996,10834.74,20.36,31768
9553,Guatemala,Sweet potatoes,1998,1996,10834.74,20.36,60000
9554,Guatemala,Wheat,1998,1996,10834.74,20.36,19721
9555,Guatemala,Cassava,1999,1996,10249.94,19.44,22731
9556,Guatemala,Maize,1999,1996,10249.94,19.44,17378
9557,Guatemala,Plantains and others,1999,1996,10249.94,19.44,386101
9558,Guatemala,Potatoes,1999,1996,10249.94,19.44,215496
9559,Guatemala,"Rice, paddy",1999,1996,10249.94,19.44,32924
9560,Guatemala,Sorghum,1999,1996,10249.94,19.44,12067
9561,Guatemala,Soybeans,1999,1996,10249.94,19.44,30780
9562,Guatemala,Sweet potatoes,1999,1996,10249.94,19.44,66667
9563,Guatemala,Wheat,1999,1996,10249.94,19.44,19633
9564,Guatemala,Cassava,2000,1996,9665.14,19.47,22705
9565,Guatemala,Maize,2000,1996,9665.14,19.47,17811
9566,Guatemala,Plantains and others,2000,1996,9665.14,19.47,389764
9567,Guatemala,Potatoes,2000,1996,9665.14,19.47,224631
9568,Guatemala,"Rice, paddy",2000,1996,9665.14,19.47,30764
9569,Guatemala,Sorghum,2000,1996,9665.14,19.47,12057
9570,Guatemala,Soybeans,2000,1996,9665.14,19.47,30548
9571,Guatemala,Sweet potatoes,2000,1996,9665.14,19.47,62500
9572,Guatemala,Wheat,2000,1996,9665.14,19.47,20934
9573,Guatemala,Cassava,2001,1996,10023.42,19.62,14288
9574,Guatemala,Maize,2001,1996,10023.42,19.62,20681
9575,Guatemala,Plantains and others,2001,1996,10023.42,19.62,223715
9576,Guatemala,Potatoes,2001,1996,10023.42,19.62,367969
9577,Guatemala,"Rice, paddy",2001,1996,10023.42,19.62,19229
9578,Guatemala,Sorghum,2001,1996,10023.42,19.62,13629
9579,Guatemala,Soybeans,2001,1996,10023.42,19.62,29091
9580,Guatemala,Sweet potatoes,2001,1996,10023.42,19.62,60000
9581,Guatemala,Wheat,2001,1996,10023.42,19.62,29638
9582,Guatemala,Cassava,2002,1996,10381.71,19.93,13713
9583,Guatemala,Maize,2002,1996,10381.71,19.93,20659
9584,Guatemala,Plantains and others,2002,1996,10381.71,19.93,230957
9585,Guatemala,Potatoes,2002,1996,10381.71,19.93,335861
9586,Guatemala,"Rice, paddy",2002,1996,10381.71,19.93,11989
9587,Guatemala,Sorghum,2002,1996,10381.71,19.93,14004
9588,Guatemala,Soybeans,2002,1996,10381.71,19.93,26923
9589,Guatemala,Sweet potatoes,2002,1996,10381.71,19.93,60000
9590,Guatemala,Wheat,2002,1996,10381.71,19.93,19146
9591,Guatemala,Cassava,2004,1996,11959.92,19.85,14833
9592,Guatemala,Maize,2004,1996,11959.92,19.85,21307
9593,Guatemala,Plantains and others,2004,1996,11959.92,19.85,259605
9594,Guatemala,Potatoes,2004,1996,11959.92,19.85,255804
9595,Guatemala,"Rice, paddy",2004,1996,11959.92,19.85,26236
9596,Guatemala,Sorghum,2004,1996,11959.92,19.85,16502
9597,Guatemala,Soybeans,2004,1996,11959.92,19.85,26923
9598,Guatemala,Sweet potatoes,2004,1996,11959.92,19.85,66667
9599,Guatemala,Wheat,2004,1996,11959.92,19.85,20184
9600,Guatemala,Cassava,2005,1996,13506.02,19.99,14333
9601,Guatemala,Maize,2005,1996,13506.02,19.99,23360
9602,Guatemala,Plantains and others,2005,1996,13506.02,19.99,194704
9603,Guatemala,Potatoes,2005,1996,13506.02,19.99,268403
9604,Guatemala,"Rice, paddy",2005,1996,13506.02,19.99,27463
9605,Guatemala,Sorghum,2005,1996,13506.02,19.99,16225
9606,Guatemala,Soybeans,2005,1996,13506.02,19.99,26923
9607,Guatemala,Sweet potatoes,2005,1996,13506.02,19.99,64706
9608,Guatemala,Wheat,2005,1996,13506.02,19.99,21288
9609,Guatemala,Cassava,2006,1996,15951.27,19.88,13834
9610,Guatemala,Maize,2006,1996,15951.27,19.88,25807
9611,Guatemala,Plantains and others,2006,1996,15951.27,19.88,163086
9612,Guatemala,Potatoes,2006,1996,15951.27,19.88,248346
9613,Guatemala,"Rice, paddy",2006,1996,15951.27,19.88,24662
9614,Guatemala,Sorghum,2006,1996,15951.27,19.88,13536
9615,Guatemala,Soybeans,2006,1996,15951.27,19.88,26923
9616,Guatemala,Sweet potatoes,2006,1996,15951.27,19.88,62500
9617,Guatemala,Wheat,2006,1996,15951.27,19.88,22712
9618,Guatemala,Cassava,2007,1996,22883.17,19.9,13334
9619,Guatemala,Maize,2007,1996,22883.17,19.9,23219
9620,Guatemala,Plantains and others,2007,1996,22883.17,19.9,167445
9621,Guatemala,Potatoes,2007,1996,22883.17,19.9,250489
9622,Guatemala,"Rice, paddy",2007,1996,22883.17,19.9,28203
9623,Guatemala,Sorghum,2007,1996,22883.17,19.9,17498
9624,Guatemala,Soybeans,2007,1996,22883.17,19.9,26923
9625,Guatemala,Sweet potatoes,2007,1996,22883.17,19.9,60000
9626,Guatemala,Wheat,2007,1996,22883.17,19.9,22229
9627,Guatemala,Cassava,2008,1996,18091.67,19.51,12834
9628,Guatemala,Maize,2008,1996,18091.67,19.51,20115
9629,Guatemala,Plantains and others,2008,1996,18091.67,19.51,175233
9630,Guatemala,Potatoes,2008,1996,18091.67,19.51,242863
9631,Guatemala,"Rice, paddy",2008,1996,18091.67,19.51,30625
9632,Guatemala,Sorghum,2008,1996,18091.67,19.51,16657
9633,Guatemala,Soybeans,2008,1996,18091.67,19.51,26923
9634,Guatemala,Sweet potatoes,2008,1996,18091.67,19.51,66667
9635,Guatemala,Wheat,2008,1996,18091.67,19.51,24013
9636,Guatemala,Cassava,2009,1996,13276.7,19.99,12531
9637,Guatemala,Maize,2009,1996,13276.7,19.99,19798
9638,Guatemala,Plantains and others,2009,1996,13276.7,19.99,194704
9639,Guatemala,Potatoes,2009,1996,13276.7,19.99,252535
9640,Guatemala,"Rice, paddy",2009,1996,13276.7,19.99,28922
9641,Guatemala,Sorghum,2009,1996,13276.7,19.99,17523
9642,Guatemala,Soybeans,2009,1996,13276.7,19.99,25714
9643,Guatemala,Sweet potatoes,2009,1996,13276.7,19.99,65000
9644,Guatemala,Wheat,2009,1996,13276.7,19.99,22131
9645,Guatemala,Cassava,2010,1996,14898.25,19.85,12511
9646,Guatemala,Maize,2010,1996,14898.25,19.85,19944
9647,Guatemala,Plantains and others,2010,1996,14898.25,19.85,162205
9648,Guatemala,Potatoes,2010,1996,14898.25,19.85,252547
9649,Guatemala,"Rice, paddy",2010,1996,14898.25,19.85,28258
9650,Guatemala,Sorghum,2010,1996,14898.25,19.85,17398
9651,Guatemala,Soybeans,2010,1996,14898.25,19.85,31313
9652,Guatemala,Sweet potatoes,2010,1996,14898.25,19.85,58333
9653,Guatemala,Wheat,2010,1996,14898.25,19.85,20574
9654,Guatemala,Cassava,2011,1996,16540.71,19.85,12491
9655,Guatemala,Maize,2011,1996,16540.71,19.85,19976
9656,Guatemala,Plantains and others,2011,1996,16540.71,19.85,164167
9657,Guatemala,Potatoes,2011,1996,16540.71,19.85,255064
9658,Guatemala,"Rice, paddy",2011,1996,16540.71,19.85,28621
9659,Guatemala,Sorghum,2011,1996,16540.71,19.85,17482
9660,Guatemala,Soybeans,2011,1996,16540.71,19.85,26429
9661,Guatemala,Sweet potatoes,2011,1996,16540.71,19.85,64286
9662,Guatemala,Wheat,2011,1996,16540.71,19.85,20509
9663,Guatemala,Cassava,2012,1996,19726.3,19.88,12470
9664,Guatemala,Maize,2012,1996,19726.3,19.88,20348
9665,Guatemala,Plantains and others,2012,1996,19726.3,19.88,171753
9666,Guatemala,Potatoes,2012,1996,19726.3,19.88,249536
9667,Guatemala,"Rice, paddy",2012,1996,19726.3,19.88,28928
9668,Guatemala,Sorghum,2012,1996,19726.3,19.88,17558
9669,Guatemala,Soybeans,2012,1996,19726.3,19.88,26429
9670,Guatemala,Sweet potatoes,2012,1996,19726.3,19.88,65000
9671,Guatemala,Wheat,2012,1996,19726.3,19.88,21677
9672,Guatemala,Cassava,2013,1996,20489.4,20.37,12450
9673,Guatemala,Maize,2013,1996,20489.4,20.37,20827
9674,Guatemala,Plantains and others,2013,1996,20489.4,20.37,179551
9675,Guatemala,Potatoes,2013,1996,20489.4,20.37,247554
9676,Guatemala,"Rice, paddy",2013,1996,20489.4,20.37,29387
9677,Guatemala,Sorghum,2013,1996,20489.4,20.37,17290
9678,Guatemala,Soybeans,2013,1996,20489.4,20.37,25333
9679,Guatemala,Sweet potatoes,2013,1996,20489.4,20.37,63636
9680,Guatemala,Wheat,2013,1996,20489.4,20.37,20240
9681,Guinea,Cassava,1990,1651,80,27.08,72011
9682,Guinea,Maize,1990,1651,80,27.08,10179
9683,Guinea,Plantains and others,1990,1651,80,27.08,51333
9684,Guinea,"Rice, paddy",1990,1651,80,27.08,17106
9685,Guinea,Sorghum,1990,1651,80,27.08,16420
9686,Guinea,Sweet potatoes,1990,1651,80,27.08,49493
9687,Guinea,Yams,1990,1651,80,27.08,100000
9688,Guinea,Cassava,1991,1651,80,27.22,71630
9689,Guinea,Maize,1991,1651,80,27.22,10527
9690,Guinea,Plantains and others,1991,1651,80,27.22,51788
9691,Guinea,"Rice, paddy",1991,1651,80,27.22,17110
9692,Guinea,Sorghum,1991,1651,80,27.22,15715
9693,Guinea,Sweet potatoes,1991,1651,80,27.22,48075
9694,Guinea,Yams,1991,1651,80,27.22,100000
9695,Guinea,Cassava,1992,1651,80,27.02,71253
9696,Guinea,Maize,1992,1651,80,27.02,10885
9697,Guinea,Plantains and others,1992,1651,80,27.02,51923
9698,Guinea,"Rice, paddy",1992,1651,80,27.02,17113
9699,Guinea,Sorghum,1992,1651,80,27.02,15038
9700,Guinea,Sweet potatoes,1992,1651,80,27.02,46705
9701,Guinea,Yams,1992,1651,80,27.02,97333
9702,Guinea,Cassava,1993,1651,21,27.25,70876
9703,Guinea,Maize,1993,1651,21,27.25,11255
9704,Guinea,Plantains and others,1993,1651,21,27.25,52019
9705,Guinea,"Rice, paddy",1993,1651,21,27.25,17116
9706,Guinea,Sorghum,1993,1651,21,27.25,14390
9707,Guinea,Sweet potatoes,1993,1651,21,27.25,45371
9708,Guinea,Yams,1993,1651,21,27.25,108376
9709,Guinea,Cassava,1994,1651,39,27.03,70505
9710,Guinea,Maize,1994,1651,39,27.03,11639
9711,Guinea,Plantains and others,1994,1651,39,27.03,52500
9712,Guinea,"Rice, paddy",1994,1651,39,27.03,17119
9713,Guinea,Sorghum,1994,1651,39,27.03,13768
9714,Guinea,Sweet potatoes,1994,1651,39,27.03,44074
9715,Guinea,Yams,1994,1651,39,27.03,120000
9716,Guinea,Cassava,1995,1651,153,27.23,70131
9717,Guinea,Maize,1995,1651,153,27.23,12036
9718,Guinea,Plantains and others,1995,1651,153,27.23,51829
9719,Guinea,"Rice, paddy",1995,1651,153,27.23,17122
9720,Guinea,Sorghum,1995,1651,153,27.23,13174
9721,Guinea,Sweet potatoes,1995,1651,153,27.23,42809
9722,Guinea,Yams,1995,1651,153,27.23,118750
9723,Guinea,Cassava,1996,1651,157,27.33,69762
9724,Guinea,Maize,1996,1651,157,27.33,12446
9725,Guinea,Plantains and others,1996,1651,157,27.33,52410
9726,Guinea,"Rice, paddy",1996,1651,157,27.33,17126
9727,Guinea,Sorghum,1996,1651,157,27.33,12605
9728,Guinea,Sweet potatoes,1996,1651,157,27.33,41590
9729,Guinea,Yams,1996,1651,157,27.33,111198
9730,Guinea,Cassava,1997,1651,157,27.3,69393
9731,Guinea,Maize,1997,1651,157,27.3,12870
9732,Guinea,Plantains and others,1997,1651,157,27.3,52197
9733,Guinea,"Rice, paddy",1997,1651,157,27.3,17129
9734,Guinea,Sorghum,1997,1651,157,27.3,12060
9735,Guinea,Sweet potatoes,1997,1651,157,27.3,40398
9736,Guinea,Yams,1997,1651,157,27.3,111765
9737,Guinea,Cassava,1998,1651,181.35,27.63,69024
9738,Guinea,Maize,1998,1651,181.35,27.63,13308
9739,Guinea,Plantains and others,1998,1651,181.35,27.63,52247
